Field ID,Crop
75495,Weeds
44371,Fallow
72585,Weeds
3296,Weeds
113572,Planted pastures (perennial)
62451,Weeds
94455,Weeds
42814,Weeds
92714,Lucerne/Medics
44895,Planted pastures (perennial)
3886,Rooibos
91957,Small grain grazing
98555,Rooibos
61190,Planted pastures (perennial)
81320,Planted pastures (perennial)
79707,Weeds
52142,Weeds
56880,Weeds
20748,Planted pastures (perennial)
117046,Weeds
27699,Weeds
69672,Rooibos
31256,Lucerne/Medics
54764,Small grain grazing
78998,Small grain grazing
60841,Weeds
96898,Planted pastures (perennial)
88030,Small grain grazing
7585,Planted pastures (perennial)
103767,Small grain grazing
4121,Planted pastures (perennial)
118693,Small grain grazing
106529,Planted pastures (perennial)
118115,Planted pastures (perennial)
27468,Planted pastures (perennial)
67621,Small grain grazing
62715,Weeds
15629,Planted pastures (perennial)
69668,Planted pastures (perennial)
7803,Fallow
96859,Fallow
29049,Fallow
877,Fallow
95006,Weeds
65765,Planted pastures (perennial)
35776,Small grain grazing
49146,Planted pastures (perennial)
39499,Small grain grazing
18255,Fallow
104870,Planted pastures (perennial)
60956,Planted pastures (perennial)
1853,Planted pastures (perennial)
106027,Planted pastures (perennial)
40487,Planted pastures (perennial)
3122,Planted pastures (perennial)
73240,Planted pastures (perennial)
46668,Planted pastures (perennial)
48777,Planted pastures (perennial)
60873,Lucerne/Medics
18422,Fallow
81,Fallow
55754,Fallow
11406,Planted pastures (perennial)
122602,Lucerne/Medics
84749,Lucerne/Medics
37225,Lucerne/Medics
92062,Lucerne/Medics
20229,Lucerne/Medics
112,Planted pastures (perennial)
83016,Lucerne/Medics
108817,Lucerne/Medics
54803,Lucerne/Medics
62936,Lucerne/Medics
81196,Lucerne/Medics
120612,Canola
109430,Wheat
61156,Lucerne/Medics
83473,Wheat
27330,Wheat
95854,Wheat
62144,Wheat
89874,Wheat
37699,Small grain grazing
4401,Small grain grazing
73761,Wheat
74620,Wheat
76353,Wheat
36257,Small grain grazing
13661,Small grain grazing
113317,Wheat
101778,Wheat
90592,Lucerne/Medics
18048,Canola
7308,Lucerne/Medics
88465,Wheat
90844,Wheat
18529,Lucerne/Medics
78085,Lucerne/Medics
97650,Wheat
105911,Small grain grazing
111595,Wheat
38884,Wheat
42888,Wheat
9242,Small grain grazing
102989,Wheat
13239,Canola
10257,Small grain grazing
98272,Wheat
60698,Small grain grazing
119370,Lucerne/Medics
95485,Wheat
10253,Wheat
32298,Canola
4531,Lucerne/Medics
1401,Lucerne/Medics
85348,Canola
35900,Canola
16478,Small grain grazing
49132,Small grain grazing
118896,Small grain grazing
87042,Canola
105161,Weeds
54783,Lucerne/Medics
22181,Lucerne/Medics
98223,Lucerne/Medics
19054,Lucerne/Medics
28441,Lucerne/Medics
66558,Wheat
55012,Planted pastures (perennial)
2888,Planted pastures (perennial)
3929,Wheat
1663,Wheat
84601,Wheat
98477,Wheat
90305,Lucerne/Medics
56796,Canola
58188,Lucerne/Medics
48009,Wheat
15983,Wheat
113535,Lucerne/Medics
33828,Canola
38261,Wheat
26391,Canola
33996,Wheat
118704,Lucerne/Medics
87344,Lucerne/Medics
72479,Lucerne/Medics
120897,Lucerne/Medics
114031,Lucerne/Medics
100704,Wheat
63318,Lucerne/Medics
45971,Wheat
88549,Lucerne/Medics
46991,Small grain grazing
430,Wheat
102861,Small grain grazing
79114,Small grain grazing
105244,Small grain grazing
40861,Lucerne/Medics
25261,Canola
50994,Small grain grazing
81389,Small grain grazing
76555,Lucerne/Medics
16261,Lucerne/Medics
121439,Small grain grazing
80165,Lucerne/Medics
63832,Lucerne/Medics
78717,Lucerne/Medics
2445,Wheat
4632,Lucerne/Medics
45141,Lucerne/Medics
78608,Canola
111272,Canola
118864,Canola
50055,Lucerne/Medics
84556,Small grain grazing
65084,Small grain grazing
17107,Wheat
47150,Wheat
29933,Wheat
28201,Canola
109062,Canola
120907,Canola
62599,Wheat
51169,Wheat
100634,Lucerne/Medics
52722,Wheat
61259,Wheat
21844,Wheat
81873,Small grain grazing
83121,Lucerne/Medics
97286,Small grain grazing
630,Lucerne/Medics
62139,Canola
96520,Small grain grazing
45318,Canola
59677,Wheat
11616,Wheat
820,Wheat
116475,Lucerne/Medics
50572,Lucerne/Medics
24365,Wheat
18570,Lucerne/Medics
34839,Lucerne/Medics
108302,Lucerne/Medics
2500,Wheat
73501,Canola
88343,Wheat
31455,Lucerne/Medics
57325,Small grain grazing
26715,Lucerne/Medics
55878,Lucerne/Medics
26051,Lucerne/Medics
91821,Small grain grazing
23140,Canola
44330,Canola
26795,Wheat
20266,Canola
27095,Small grain grazing
57609,Lucerne/Medics
99325,Lucerne/Medics
31596,Lucerne/Medics
63227,Canola
413,Canola
86662,Small grain grazing
122618,Small grain grazing
63460,Lucerne/Medics
25234,Wheat
18674,Wheat
24178,Wheat
57549,Wheat
96662,Wheat
12122,Canola
105264,Wheat
121150,Wheat
79942,Canola
118640,Wheat
64004,Wheat
65566,Wheat
10254,Wheat
61599,Wheat
115459,Lucerne/Medics
52964,Wheat
77811,Wheat
21149,Wheat
67753,Wheat
93759,Wheat
42599,Canola
82014,Wheat
90292,Wheat
94030,Wheat
76111,Wheat
60101,Wheat
89679,Lucerne/Medics
36372,Wine grapes
62059,Wine grapes
70536,Wine grapes
99976,Wine grapes
55745,Wine grapes
111755,Wine grapes
108942,Wine grapes
29955,Wine grapes
7484,Wine grapes
106582,Wine grapes
47496,Wine grapes
30522,Wine grapes
110959,Wine grapes
58363,Wine grapes
21303,Wine grapes
85126,Wine grapes
85193,Wine grapes
102623,Wine grapes
66654,Wine grapes
98375,Wine grapes
106237,Wine grapes
14523,Planted pastures (perennial)
8292,Planted pastures (perennial)
54422,Planted pastures (perennial)
111349,Planted pastures (perennial)
96723,Planted pastures (perennial)
71649,Planted pastures (perennial)
112634,Planted pastures (perennial)
99914,Fallow
1219,Lucerne/Medics
99022,Lucerne/Medics
122298,Wine grapes
106304,Wine grapes
9050,Wine grapes
561,Wine grapes
56518,Wine grapes
63783,Wine grapes
9646,Wine grapes
89394,Wine grapes
67196,Wine grapes
19033,Wine grapes
118491,Wine grapes
5053,Wine grapes
65323,Wine grapes
90326,Wine grapes
15244,Wine grapes
4695,Wine grapes
36909,Wine grapes
46767,Wine grapes
87053,Wine grapes
62905,Wine grapes
3045,Wine grapes
120277,Wine grapes
100461,Wine grapes
46207,Wine grapes
89069,Wine grapes
114295,Wine grapes
24830,Wine grapes
27839,Wine grapes
85423,Wine grapes
9238,Wine grapes
61205,Wine grapes
19282,Wine grapes
105357,Wine grapes
70343,Wine grapes
93406,Wine grapes
93419,Wine grapes
17794,Fallow
72123,Wine grapes
24011,Wine grapes
110966,Wine grapes
99668,Wine grapes
60237,Wine grapes
61181,Wine grapes
30551,Wine grapes
119623,Wine grapes
6539,Wine grapes
77213,Wine grapes
81757,Wine grapes
103842,Wine grapes
104375,Wine grapes
6115,Wine grapes
40486,Wine grapes
33596,Wine grapes
5850,Wine grapes
43545,Wine grapes
35443,Wine grapes
55052,Wine grapes
48408,Wine grapes
74934,Wine grapes
63253,Wine grapes
61007,Wine grapes
63708,Wine grapes
69885,Wine grapes
114371,Wine grapes
122666,Wine grapes
79558,Wine grapes
70311,Wine grapes
81063,Wine grapes
75169,Wine grapes
51606,Wine grapes
19459,Wine grapes
34933,Weeds
9220,Wine grapes
47297,Wine grapes
89507,Wine grapes
39882,Wine grapes
76046,Wine grapes
81747,Wine grapes
18728,Wine grapes
115902,Wine grapes
11937,Wine grapes
104619,Wine grapes
88238,Wine grapes
109018,Wine grapes
91212,Wine grapes
113375,Wine grapes
86462,Wine grapes
7124,Wine grapes
33655,Wine grapes
102511,Wine grapes
108063,Weeds
54541,Wine grapes
74709,Wine grapes
73497,Wine grapes
90599,Wine grapes
9138,Wine grapes
45657,Wine grapes
50374,Wine grapes
47406,Wine grapes
72935,Wine grapes
55668,Wine grapes
62816,Wine grapes
42031,Wine grapes
51329,Wine grapes
44795,Wine grapes
108651,Wine grapes
97430,Wine grapes
114630,Wine grapes
48902,Wine grapes
60290,Wine grapes
13480,Wine grapes
97207,Wine grapes
121832,Wine grapes
88796,Lucerne/Medics
89502,Lucerne/Medics
93183,Canola
108530,Planted pastures (perennial)
71271,Planted pastures (perennial)
16025,Lucerne/Medics
73205,Fallow
8829,Weeds
85899,Small grain grazing
71608,Planted pastures (perennial)
29122,Planted pastures (perennial)
75010,Planted pastures (perennial)
96333,Small grain grazing
40872,Small grain grazing
92939,Small grain grazing
100713,Planted pastures (perennial)
67531,Planted pastures (perennial)
119517,Lucerne/Medics
111075,Weeds
21323,Planted pastures (perennial)
119473,Planted pastures (perennial)
69414,Planted pastures (perennial)
14012,Planted pastures (perennial)
7335,Weeds
115072,Weeds
58642,Weeds
14941,Weeds
70906,Weeds
14748,Weeds
108287,Weeds
60790,Weeds
97103,Weeds
93767,Fallow
111770,Fallow
49878,Fallow
27668,Fallow
100076,Fallow
67468,Weeds
70814,Fallow
4808,Fallow
57048,Weeds
72944,Weeds
108371,Weeds
99574,Weeds
10373,Fallow
74161,Weeds
3311,Fallow
41471,Fallow
16973,Fallow
71664,Planted pastures (perennial)
75381,Weeds
3339,Weeds
23095,Fallow
76925,Fallow
17472,Weeds
22435,Weeds
96480,Weeds
30119,Small grain grazing
118501,Weeds
81446,Fallow
81507,Small grain grazing
23499,Small grain grazing
77961,Small grain grazing
91770,Weeds
94632,Weeds
46498,Weeds
71732,Small grain grazing
18411,Small grain grazing
77666,Small grain grazing
12279,Weeds
97254,Planted pastures (perennial)
111169,Fallow
33469,Planted pastures (perennial)
57022,Weeds
17082,Weeds
31995,Weeds
12910,Fallow
51252,Fallow
41323,Small grain grazing
61591,Weeds
50684,Fallow
65740,Weeds
4498,Weeds
121140,Fallow
53327,Planted pastures (perennial)
43477,Planted pastures (perennial)
95384,Planted pastures (perennial)
41038,Planted pastures (perennial)
23822,Planted pastures (perennial)
37274,Planted pastures (perennial)
119457,Planted pastures (perennial)
87637,Planted pastures (perennial)
31196,Planted pastures (perennial)
95868,Planted pastures (perennial)
49054,Fallow
30121,Planted pastures (perennial)
17418,Planted pastures (perennial)
23747,Planted pastures (perennial)
28468,Fallow
62691,Planted pastures (perennial)
68711,Planted pastures (perennial)
70119,Lucerne/Medics
94114,Lucerne/Medics
28276,Planted pastures (perennial)
85457,Wheat
119428,Planted pastures (perennial)
111078,Canola
1562,Lucerne/Medics
56012,Planted pastures (perennial)
77,Planted pastures (perennial)
66317,Wheat
75041,Lucerne/Medics
3737,Planted pastures (perennial)
16258,Wheat
119558,Planted pastures (perennial)
57494,Lucerne/Medics
52007,Wheat
59838,Lucerne/Medics
28632,Planted pastures (perennial)
82706,Planted pastures (perennial)
86210,Planted pastures (perennial)
60084,Planted pastures (perennial)
57056,Planted pastures (perennial)
14726,Planted pastures (perennial)
79434,Lucerne/Medics
104148,Lucerne/Medics
48425,Lucerne/Medics
35494,Small grain grazing
33522,Planted pastures (perennial)
114520,Planted pastures (perennial)
29128,Lucerne/Medics
72998,Lucerne/Medics
42088,Planted pastures (perennial)
111973,Rooibos
80489,Rooibos
23165,Rooibos
44992,Rooibos
96075,Rooibos
108467,Rooibos
108884,Rooibos
43973,Rooibos
26993,Rooibos
111457,Rooibos
72086,Rooibos
84401,Rooibos
86986,Rooibos
37293,Weeds
11795,Rooibos
26967,Rooibos
83464,Rooibos
15826,Rooibos
43165,Weeds
33113,Rooibos
39618,Rooibos
29491,Rooibos
10734,Rooibos
10601,Rooibos
5774,Rooibos
70775,Rooibos
110605,Rooibos
111715,Rooibos
35500,Rooibos
44766,Weeds
45531,Weeds
84456,Rooibos
54915,Rooibos
19099,Rooibos
108509,Rooibos
48649,Weeds
32680,Weeds
108656,Rooibos
53511,Rooibos
108273,Weeds
79563,Weeds
48156,Rooibos
84017,Fallow
75896,Weeds
8664,Weeds
7707,Fallow
65701,Fallow
65173,Fallow
73085,Planted pastures (perennial)
69373,Fallow
85186,Fallow
44990,Planted pastures (perennial)
76862,Weeds
32533,Weeds
102384,Weeds
19303,Weeds
45527,Weeds
2908,Wheat
53074,Fallow
3682,Wheat
102429,Wheat
118512,Wheat
29065,Wheat
96350,Lucerne/Medics
16348,Lucerne/Medics
35312,Lucerne/Medics
106295,Lucerne/Medics
25823,Lucerne/Medics
25794,Lucerne/Medics
119011,Wheat
87072,Lucerne/Medics
60387,Wheat
49587,Wheat
57388,Wheat
20946,Wheat
53813,Wheat
1893,Wheat
59226,Wheat
81711,Wheat
99398,Lucerne/Medics
13775,Wheat
94515,Lucerne/Medics
114468,Wheat
57285,Wheat
72963,Wheat
53870,Wheat
87172,Wheat
18366,Wheat
105237,Small grain grazing
31065,Wheat
44094,Lucerne/Medics
4677,Lucerne/Medics
89827,Small grain grazing
27600,Wheat
70596,Planted pastures (perennial)
106314,Planted pastures (perennial)
66310,Wine grapes
15164,Wine grapes
117862,Wine grapes
82748,Wine grapes
6395,Wine grapes
52784,Wine grapes
36119,Wine grapes
102385,Wine grapes
65697,Wine grapes
88020,Wine grapes
24450,Wine grapes
16855,Wine grapes
77167,Wine grapes
51249,Wine grapes
31231,Planted pastures (perennial)
102296,Planted pastures (perennial)
7158,Wine grapes
105398,Wine grapes
22302,Wine grapes
36231,Wine grapes
63183,Wine grapes
29305,Wine grapes
34251,Wine grapes
102635,Wine grapes
20860,Planted pastures (perennial)
82662,Planted pastures (perennial)
54587,Planted pastures (perennial)
99434,Planted pastures (perennial)
59299,Wine grapes
97183,Wine grapes
66637,Wine grapes
46436,Fallow
103682,Wine grapes
93298,Wine grapes
26351,Wine grapes
51593,Wine grapes
41045,Wine grapes
66433,Wine grapes
120606,Small grain grazing
92613,Small grain grazing
42684,Small grain grazing
95761,Planted pastures (perennial)
100336,Planted pastures (perennial)
80837,Planted pastures (perennial)
10549,Planted pastures (perennial)
40831,Planted pastures (perennial)
54517,Planted pastures (perennial)
102321,Planted pastures (perennial)
8568,Wine grapes
53449,Wine grapes
103930,Wine grapes
82505,Wine grapes
45737,Wine grapes
100659,Wine grapes
47317,Wine grapes
931,Wine grapes
112293,Wine grapes
109311,Wine grapes
10720,Wine grapes
7253,Wine grapes
119672,Wine grapes
69495,Wine grapes
11585,Weeds
102269,Wine grapes
74943,Wine grapes
23032,Planted pastures (perennial)
95096,Wine grapes
100989,Wine grapes
83518,Planted pastures (perennial)
96439,Planted pastures (perennial)
42775,Planted pastures (perennial)
68413,Lucerne/Medics
96336,Weeds
66604,Lucerne/Medics
95212,Lucerne/Medics
101001,Planted pastures (perennial)
3769,Planted pastures (perennial)
60262,Planted pastures (perennial)
20674,Planted pastures (perennial)
19284,Planted pastures (perennial)
28680,Planted pastures (perennial)
50595,Planted pastures (perennial)
9128,Wine grapes
29115,Wine grapes
98812,Wine grapes
32232,Weeds
67039,Wine grapes
20824,Wine grapes
107824,Wine grapes
39079,Wine grapes
92277,Wine grapes
86233,Weeds
57555,Weeds
21979,Weeds
111127,Weeds
29309,Planted pastures (perennial)
17040,Weeds
56107,Weeds
88846,Weeds
80794,Planted pastures (perennial)
17734,Wine grapes
105884,Wine grapes
109174,Wine grapes
104830,Wine grapes
110407,Wine grapes
65706,Wine grapes
115213,Wine grapes
106398,Wine grapes
93305,Wine grapes
102176,Wine grapes
86909,Wine grapes
103101,Wine grapes
14442,Wine grapes
70196,Wine grapes
101104,Wine grapes
68865,Wine grapes
99278,Wine grapes
66352,Planted pastures (perennial)
39048,Wine grapes
9037,Wine grapes
107818,Small grain grazing
114780,Small grain grazing
47819,Wine grapes
49338,Planted pastures (perennial)
49077,Wine grapes
17778,Rooibos
12829,Rooibos
7876,Rooibos
106061,Rooibos
55288,Fallow
26501,Rooibos
27506,Weeds
44704,Rooibos
23519,Wine grapes
96609,Fallow
69910,Fallow
104931,Rooibos
72514,Rooibos
99132,Rooibos
77021,Rooibos
17744,Rooibos
116286,Wheat
20530,Rooibos
25105,Rooibos
66455,Rooibos
119722,Rooibos
94730,Rooibos
18970,Rooibos
32640,Wheat
99154,Rooibos
105378,Rooibos
98300,Planted pastures (perennial)
32914,Planted pastures (perennial)
65223,Planted pastures (perennial)
15214,Planted pastures (perennial)
59253,Planted pastures (perennial)
100471,Planted pastures (perennial)
20752,Planted pastures (perennial)
80300,Planted pastures (perennial)
97144,Planted pastures (perennial)
80732,Wheat
19520,Planted pastures (perennial)
117557,Planted pastures (perennial)
38857,Planted pastures (perennial)
92941,Planted pastures (perennial)
10212,Wine grapes
34952,Wine grapes
117515,Planted pastures (perennial)
95087,Planted pastures (perennial)
27431,Planted pastures (perennial)
102661,Planted pastures (perennial)
19952,Planted pastures (perennial)
4508,Planted pastures (perennial)
29766,Planted pastures (perennial)
44554,Planted pastures (perennial)
29457,Planted pastures (perennial)
28852,Planted pastures (perennial)
40271,Planted pastures (perennial)
11755,Planted pastures (perennial)
82473,Planted pastures (perennial)
75096,Planted pastures (perennial)
79840,Planted pastures (perennial)
104214,Planted pastures (perennial)
109607,Wheat
35805,Wine grapes
29803,Wine grapes
78959,Wine grapes
53099,Wheat
58250,Wine grapes
105547,Wine grapes
17836,Wine grapes
21811,Wine grapes
6948,Wine grapes
19122,Wine grapes
98118,Wine grapes
23753,Wine grapes
17360,Wheat
28326,Planted pastures (perennial)
94057,Planted pastures (perennial)
119957,Lucerne/Medics
34883,Lucerne/Medics
121078,Lucerne/Medics
15858,Lucerne/Medics
16970,Lucerne/Medics
22075,Lucerne/Medics
41413,Lucerne/Medics
36263,Lucerne/Medics
83017,Lucerne/Medics
29762,Lucerne/Medics
69377,Lucerne/Medics
97518,Wine grapes
96098,Wine grapes
65856,Wheat
16780,Wheat
70072,Wheat
95701,Wheat
110815,Wheat
29994,Small grain grazing
54021,Small grain grazing
11221,Planted pastures (perennial)
42970,Planted pastures (perennial)
35978,Small grain grazing
102141,Planted pastures (perennial)
50443,Wheat
95219,Planted pastures (perennial)
23408,Small grain grazing
68849,Small grain grazing
24999,Wheat
25490,Wheat
38273,Small grain grazing
84650,Lucerne/Medics
13371,Wine grapes
50085,Wheat
46547,Wheat
79178,Small grain grazing
68518,Small grain grazing
67270,Wheat
33419,Planted pastures (perennial)
54903,Planted pastures (perennial)
74110,Small grain grazing
67840,Wheat
104337,Lucerne/Medics
78896,Lucerne/Medics
83323,Lucerne/Medics
40512,Planted pastures (perennial)
78598,Planted pastures (perennial)
80587,Lucerne/Medics
4905,Lucerne/Medics
39408,Planted pastures (perennial)
36400,Weeds
114368,Small grain grazing
94760,Wheat
69110,Small grain grazing
51950,Small grain grazing
39722,Weeds
45475,Fallow
93920,Rooibos
55201,Rooibos
6042,Fallow
33964,Small grain grazing
31787,Rooibos
108087,Fallow
108176,Planted pastures (perennial)
11380,Weeds
66838,Weeds
23011,Weeds
5661,Weeds
34810,Weeds
39319,Weeds
34122,Planted pastures (perennial)
99306,Weeds
67141,Planted pastures (perennial)
15787,Weeds
71479,Planted pastures (perennial)
10611,Weeds
52928,Rooibos
15193,Small grain grazing
19368,Rooibos
53527,Planted pastures (perennial)
5650,Planted pastures (perennial)
10718,Rooibos
51244,Rooibos
19950,Fallow
48528,Weeds
79111,Small grain grazing
67565,Fallow
108952,Fallow
78483,Small grain grazing
90456,Small grain grazing
